사번,재직여부,나이,재직일수,퇴사자여부,입사시나이,재직대비나이비율,이전경력일수,이전회사수,관련경력비율,이전평균재직기간,STEM전공여부,부서변경횟수,평균부서소속일수,현재부서소속일수,승진횟수,평균승진속도일수,현재직급소속일수,승진비율,프로젝트수,평균프로젝트기간,현재총연봉,평균연봉상승률,평균변동급비율,총경력연수,최근평가점수,평균평가점수,평가점수표준편차,평가점수추세,최근1년평가점수,최근2년평가점수,평균초과근무_분,평균야간근무_분,최근1년초과근무,최근2년초과근무,병가사용비율,평균휴가기간,연평균휴가일수,총결근일수,결근횟수,성별_M,국적_Other,최종학위_박사,최종학위_석사,최종학위_전문학사,최종학위_학사,최종전공계열_Unknown,최종전공계열_기타,최종전공계열_기타공학계열,최종전공계열_디자인계열,최종전공계열_사회과학계열,최종전공계열_상경계열,최종전공계열_어문계열,최종전공계열_인문계열,최종전공계열_자연과학계열,최종학교레벨_1.0,최종학교레벨_2.0,최종학교레벨_3.0,최종학교레벨_4.0,현재직책정보_Member,경력대비연봉수준_정보 없음,경력대비연봉수준_중,경력대비연봉수준_하,현재부서_본부_Operating Division,현재부서_본부_Planning Division,현재부서_본부_Sales Division,현재부서_실_Engineering Office,현재부서_실_Finance Office,현재부서_실_Global Sales Office,현재부서_실_Marketing Office,현재부서_실_Production Office,현재부서_실_QA Office,현재부서_실_R&D Office,현재부서_실_Strategy Office,현재직무_대분류_Management Support,현재직무_대분류_Planning,현재직무_대분류_Production & Engineering,현재직무_대분류_Sales & Marketing,현재직무_중분류_Data Scientist,현재직무_중분류_Engineering,현재직무_중분류_Finance,현재직무_중분류_HR,현재직무_중분류_Infrastructure,현재직무_중분류_Marketing,현재직무_중분류_Production Management,현재직무_중분류_SW Developer,현재직무_중분류_Sales,현재직위_Manager,현재직위_Staff
E00794,Y,25,894,0,23.531827515400412,0.09790554414784394,0.0,0.0,0.0,0.0,0.0,1,894.0,894,0.0,0.0,0.0,0.0,0.0,0.0,55820347.0,7.226666666666667,25.45,2.4476386036960984,79.72,84.5425,8.855387719725577,-10.613226815385763,79.72,82.25666666666666,8.734475374732334,0.0,9.432432432432432,8.760526315789473,0.02631578947368421,1.0,31.02908277404922,0.0,0.0,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
E00795,N,29,4272,1,17.297741273100616,0.40331374353890814,0.0,0.0,0.0,0.0,0.0,3,1067.0,2842,1.0,2112.0,2388.0,0.08549859550561799,0.0,0.0,82852623.92156863,3.078333333333333,18.661666666666665,11.696098562628336,58.2,59.657777777777774,10.675119177060486,-5.344596343816012,58.2,54.56666666666666,-63.33168805528134,2.652517275419546,95.0,55.0,0.232,1.0,10.680009363295879,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
E00796,Y,32,2921,0,24.58590006844627,0.24991444216290212,0.0,0.0,0.0,0.0,0.0,1,2921.0,2921,2.0,828.0,561.0,0.250085587127696,0.0,0.0,81824635.0,6.536666666666666,23.955,7.997262149212868,11.2,73.17333333333335,24.842946685125735,-9.382036751676255,11.2,61.02666666666667,16.4538188277087,1.3010657193605684,4.155555555555556,6.514905149051491,0.035555555555555556,0.87890625,14.0576857240671,0.0,0.0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
E00797,Y,30,1194,0,27.515400410677618,0.10896646132785763,871.0,3.0,0.3333333333333333,290.3333333333333,0.0,1,1194.0,1194,1.0,196.0,196.0,0.30590452261306533,0.0,0.0,75979230.0,21.985000000000003,20.2075,5.653661875427789,92.28,67.86,18.047412002832985,13.57745184041486,92.28,77.43,10.282828282828282,0.0,8.956756756756757,9.174386920980927,0.010526315789473684,1.0,29.041038525963152,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
E00798,N,26,2989,1,12.060232717316905,0.3147475385668404,185.0,2.0,0.0,92.5,0.0,4,746.25,1347,1.0,981.0,3299.0,0.12219805955168953,0.0,0.0,0.0,0.0,0.0,8.68993839835729,0.0,0.0,0.0,0.0,61.345,62.485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
E00799,N,33,3209,1,21.930184804928132,0.26623524775475493,92.0,1.0,1.0,92.0,0.0,1,3208.0,3209,1.0,1615.0,2569.0,0.11382050483016516,0.0,0.0,48793572.06451613,-3.08,14.1425,9.037645448323067,52.7,51.56,5.807564033224258,-0.636119974973729,61.345,62.485,8.914634146341463,6.850609756097561,0.0,0.0,0.0847457627118644,0.855072463768116,6.7108133374883145,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
E00800,Y,38,1134,0,35.68514715947981,0.08170323138441586,1339.0,2.0,0.0,669.5,0.0,2,566.5,377,1.0,196.0,196.0,0.3220899470899471,0.0,0.0,83844050.0,1.9399999999999995,22.656666666666666,6.770704996577686,87.3,67.31666666666666,21.00364698490875,-4.266829473689203,87.3,56.53333333333333,17.409556313993175,0.0,30.691542288557216,21.43609022556391,0.0,0.9090909090909091,22.530864197530864,0.0,0.0,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
E00801,Y,42,3615,0,32.257357973990416,0.23565072846387014,1654.0,3.0,0.0,551.3333333333334,0.0,5,722.2,1383,1.0,1473.0,1473.0,0.10103734439834024,0.0,0.0,121738209.0,7.241666666666667,21.80333333333333,14.425735797399042,74.64,63.474444444444444,12.699652663666742,-2.696188148626795,74.64,63.199999999999996,31.500452488687785,4.001809954751131,30.86705202312139,33.92837465564738,0.0743801652892562,0.9097744360902256,12.217150760719225,325.0,2.0,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
E00802,N,45,3877,1,31.770020533880903,0.23588105559358127,0.0,0.0,0.0,0.0,1.0,3,1280.75,2287,2.0,835.0,1108.0,0.18841888057776632,0.0,0.0,66186247.5925926,-2.712500000000001,13.03,10.614647501711156,50.75,45.798,3.9883856383253606,2.1120770016920867,61.345,62.485,17.258407079646016,4.815929203539823,0.0,0.0,0.1917808219178082,0.9240506329113924,6.872581893216405,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
E00803,N,45,1892,1,37.204654346338124,0.11511141531675413,1219.0,3.0,0.3333333333333333,406.3333333333333,0.0,3,629.6666666666666,717,0.0,0.0,0.0,0.0,0.0,0.0,60250643.69731801,0.603333333333334,15.786666666666667,8.517453798767967,49.6,55.2075,20.667758102900276,0.2722053936612429,61.345,62.485,5.445283018867925,3.792452830188679,0.0,0.0,0.08333333333333333,0.9411764705882353,9.260042283298096,329.0,2.0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
E00804,Y,28,799,0,25.960301163586585,0.0781265278185196,0.0,0.0,0.0,0.0,1.0,2,399.0,287,0.0,0.0,0.0,0.0,0.0,0.0,49646733.0,25.916666666666668,14.703333333333333,2.187542778918549,14.75,25.66,7.3968056168411875,-9.849505757299616,14.75,23.813333333333333,14.8075,0.315,18.306878306878307,15.440633245382585,0.030534351145038167,0.9357142857142857,29.92177722152691,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
E00805,Y,45,492,0,44.145106091718,0.02993383527264431,0.0,0.0,0.0,0.0,0.0,1,492.0,492,0.0,0.0,0.0,0.0,0.0,0.0,54021581.0,17.48,13.04,1.3470225872689938,40.7,43.325,3.7123106012293743,-10.528846153843398,40.7,43.325,31.301255230125523,0.0,32.2247191011236,31.301255230125523,0.02631578947368421,0.9047619047619048,28.191056910569106,0.0,0.0,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
E00806,Y,37,1495,0,33.72210814510609,0.11062397099358084,0.0,0.0,0.0,0.0,0.0,3,497.6666666666667,377,0.0,0.0,0.0,0.0,0.0,0.0,64069039.0,8.0775,20.572499999999998,4.093086926762491,62.95,61.845,10.712878764765867,2.9814690503348604,62.95,60.78,6.826612903225806,0.0,6.730769230769231,7.278688524590164,0.0,0.9405940594059405,23.193979933110366,0.0,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
E00807,Y,36,5423,0,21.869952087611225,0.4124268005171496,0.0,0.0,0.0,0.0,0.0,3,1355.0,4214,4.0,1006.75,12.0,0.2694080767103079,0.0,0.0,151844424.0,8.325,22.935000000000002,14.847364818617386,77.15,70.24111111111112,17.40821820609769,-4.364133658914614,77.15,71.23,19.585664335664337,2.430944055944056,8.293785310734464,7.871934604904633,0.017937219730941704,0.9369747899159664,7.504609994468007,0.0,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
E00808,Y,37,2556,0,30.67488021902806,0.18913369221377435,0.0,0.0,0.0,0.0,0.0,1,2556.0,2556,2.0,736.0,743.0,0.2857981220657277,0.0,0.0,71171325.0,7.010000000000001,24.476666666666663,6.997946611909651,64.35,75.29555555555555,15.04016797704659,-2.810406759160388,64.35,74.10000000000001,16.943760984182777,2.4507908611599296,9.055555555555555,9.64627659574468,0.053061224489795916,0.9210526315789473,17.49315336463224,0.0,0.0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
E00809,Y,34,1446,0,30.587268993839835,0.11643918347626525,0.0,0.0,0.0,0.0,0.0,2,722.5,927,1.0,561.0,561.0,0.2525933609958506,0.0,0.0,79362576.0,9.639999999999999,19.7975,3.9589322381930185,68.58,56.86142857142857,23.43037375471664,10.136500193779455,68.58,77.76,21.931787175989086,0.0,31.0,30.858288770053477,0.0,0.8888888888888888,16.15491009681881,0.0,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
E00810,N,38,220,1,28.28747433264887,0.015850715083396374,0.0,0.0,0.0,0.0,0.0,1,219.0,220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6023271731690623,0.0,0.0,0.0,0.0,61.345,62.485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
E00811,Y,33,3508,0,23.65776865160849,0.29104183518967913,896.0,3.0,1.0,298.6666666666667,0.0,1,3508.0,3508,3.0,855.6666666666666,12.0,0.3123574686431015,0.0,0.0,103918377.0,5.968333333333334,24.365,12.057494866529774,68.5,75.66777777777777,10.43045993446331,-1.2355637064969485,68.5,69.18,14.67713004484305,1.2995515695067266,12.146892655367232,11.514044943820224,0.004098360655737705,0.9037037037037037,12.693842645381984,360.0,2.0,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
E00812,Y,43,4414,0,31.679671457905545,0.2810435668465371,3069.0,3.0,0.3333333333333333,1023.0,0.0,1,2836.0,4154,3.0,1038.6666666666667,377.0,0.24824422292705028,1.0,257.5,179953453.0,7.080000000000001,24.069999999999997,20.487337440109513,85.39,71.83222222222223,20.500863260956706,8.776804422547805,85.39,86.49333333333334,16.080645161290324,3.771505376344086,6.066298342541437,7.670299727520436,0.01809954751131222,0.8983739837398373,9.137403715450839,106.0,1.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
E00813,N,43,356,1,32.06023271731691,0.022666857679512282,0.0,0.0,0.0,0.0,0.0,1,355.0,356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.974674880219028,0.0,0.0,0.0,0.0,61.345,62.485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
E00814,Y,26,384,0,25.61806981519507,0.04043595008687411,736.0,3.0,0.3333333333333333,245.33333333333334,1.0,1,384.0,384,0.0,0.0,0.0,0.0,0.0,0.0,56415675.0,0.0,18.56,3.0663928815879533,67.58,60.17,10.479322497184633,29.721428571420798,67.58,60.17,11.163841807909604,0.0,10.435294117647059,11.163841807909604,0.057971014492753624,0.8846153846153846,32.79296875,0.0,0.0,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
E00815,Y,31,606,0,29.713894592744694,0.05352056700006624,0.0,0.0,0.0,0.0,0.0,2,302.5,104,0.0,0.0,0.0,0.0,0.0,0.0,57890610.0,3.41,15.175,1.6591375770020533,13.2,37.406666666666666,24.93977011388304,-49.8237292206492,13.2,37.406666666666666,27.143790849673202,0.7941176470588235,27.103092783505154,27.143790849673202,0.056338028169014086,0.8452380952380952,21.38201320132013,0.0,0.0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
E00816,Y,32,1022,0,29.935660506502394,0.08744010951403149,0.0,0.0,0.0,0.0,0.0,2,510.5,377,0.0,0.0,0.0,0.0,0.0,0.0,65031606.0,-0.08333333333333333,18.256666666666664,2.7980835044490076,44.75,45.538,6.053306534448755,-1.3024220221050964,44.75,44.25666666666667,30.416502946954814,1.0923379174852652,30.88372093023256,33.45706371191136,0.035398230088495575,0.9112903225806451,20.178571428571427,0.0,0.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
E00817,Y,41,461,0,40.388774811772755,0.03078412714311948,2086.0,3.0,0.0,695.3333333333334,0.0,2,230.0,12,0.0,0.0,0.0,0.0,0.0,0.0,82560800.0,18.29,22.32,6.973305954825462,78.36,79.85499999999999,2.114249275747768,-5.996428571426989,78.36,79.85499999999999,14.34862385321101,0.0,13.588571428571429,14.34862385321101,0.011627906976744186,0.86,34.04555314533622,0.0,0.0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
E00818,Y,27,517,0,25.60438056125941,0.052424772479529494,212.0,1.0,0.0,212.0,0.0,1,517.0,517,0.0,0.0,0.0,0.0,0.0,0.0,65637266.0,15.055,18.415,1.995893223819302,94.6,83.25,16.051323932934622,45.52472527471332,94.6,83.25,30.91497975708502,0.0,27.983333333333334,30.91497975708502,0.03225806451612903,0.8942307692307693,32.82882011605415,0.0,0.0,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
E00819,N,40,5342,1,25.70841889117043,0.3656399726214921,0.0,0.0,0.0,0.0,0.0,5,889.5,2844,2.0,2152.0,2204.0,0.13674653687757393,0.0,0.0,138044188.7847222,4.56,21.453333333333333,14.625598904859686,100.0,82.6,11.427808188799814,3.718963777881687,100.0,94.71333333333332,37.85345622119816,2.824884792626728,27.555555555555557,33.50609756097561,0.11607142857142858,0.9180327868852459,7.65256458255335,0.0,0.0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
E00820,N,39,1357,1,31.23340177960301,0.09526316713175029,0.0,0.0,0.0,0.0,0.0,1,1356.0,1357,1.0,321.0,1838.0,0.2691599115696389,0.0,0.0,38956006.78571428,-8.73,8.695,3.7152635181382614,49.0,50.25,1.7677669529663689,-4.986338797815232,61.345,62.485,-184.33870967741936,9.913978494623656,0.0,0.0,0.1388888888888889,1.0,9.683124539425203,0.0,0.0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True
E00821,Y,30,1944,0,25.519507186858316,0.17741273100616017,26.0,1.0,0.0,26.0,0.0,3,647.3333333333334,12,0.0,0.0,0.0,0.0,1.0,382.5,82940139.0,7.91,21.923333333333332,5.393566050650239,69.56,64.71111111111111,11.454070722285206,-0.2289887238158648,69.56,70.98666666666666,-27.68031968031968,1.6663336663336663,9.248618784530386,10.857908847184987,0.023166023166023165,0.9961538461538462,24.314557613168724,138.0,1.0,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
E00822,N,44,452,1,37.67556468172484,0.028125194449629767,0.0,0.0,0.0,0.0,0.0,1,451.0,452,0.0,0.0,0.0,0.0,0.0,0.0,49665365.91304348,0.0,0.0,1.2375085557837098,0.0,0.0,0.0,0.0,61.345,62.485,91.30188679245283,1.3018867924528301,0.0,0.0,0.03225806451612903,0.8611111111111112,12.51659292035398,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
E00823,N,27,1471,1,21.522245037645447,0.14916216695819706,268.0,1.0,1.0,268.0,0.0,2,735.0,830,1.0,8.0,561.0,0.24830047586675733,0.0,0.0,63822606.25654451,2.48,16.566,4.761122518822724,96.75,56.582499999999996,27.91579314909138,15.119388502157598,61.345,94.005,7.3981358189081226,1.4434087882822904,0.0,49.0,0.24378109452736318,0.9136363636363637,24.93711760707002,198.0,1.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
E00824,N,41,2165,1,34.614647501711154,0.14457187693026827,1317.0,2.0,0.0,658.5,1.0,4,540.25,38,1.0,220.0,743.0,0.16870669745958428,0.0,0.0,79302706.04072398,4.162,21.503999999999998,9.533196440793978,73.25,81.36875,10.310360167603958,3.456138445698172,61.345,86.625,27.84027777777778,4.142361111111111,0.0,16.96,0.005952380952380952,0.9032258064516129,14.161662817551964,304.0,2.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
E00825,Y,27,332,0,26.138261464750173,0.033665424493624356,794.0,2.0,0.0,397.0,0.0,1,332.0,332,0.0,0.0,0.0,0.0,0.0,0.0,73009143.25,0.0,22.87,3.082819986310746,87.72,87.72,0.0,0.0,87.72,87.72,9.241176470588234,0.0,9.241176470588234,9.241176470588234,0.0,1.0,31.882530120481928,0.0,0.0,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
E00826,Y,43,1130,0,40.889801505817935,0.07194817184789011,0.0,0.0,0.0,0.0,0.0,2,564.5,469,0.0,0.0,0.0,0.0,0.0,0.0,74005505.0,1.99,18.0,3.0937713894592744,37.6,46.82333333333333,7.115655041292169,-7.186394644569417,37.6,41.46666666666667,31.166666666666668,0.0,31.884615384615383,29.8328611898017,0.0949367088607595,0.8777777777777778,25.51769911504425,0.0,0.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
E00827,N,28,2625,1,18.064339493497606,0.25667351129363447,836.0,2.0,0.0,418.0,0.0,2,1312.0,2189,1.0,88.0,1108.0,0.13914285714285715,1.0,99.0,61773235.67415731,-1.3024999999999998,13.504999999999999,9.475701574264203,46.66,47.488,3.504585567510086,-3.0868443428687216,61.345,62.485,30.630252100840337,3.3831932773109243,0.0,0.0,0.07246376811594203,0.8734177215189873,9.594285714285714,323.0,1.0,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
E00828,N,27,1150,1,19.586584531143053,0.11661216315562653,1164.0,3.0,0.3333333333333333,388.0,0.0,2,574.5,698,0.0,0.0,0.0,0.0,0.0,0.0,70849941.77852349,-2.63,6.895,6.335386721423682,59.3,59.3,0.0,0.0,61.345,62.485,98.84169884169884,18.212355212355213,0.0,0.0,0.025974025974025976,0.8555555555555555,12.219565217391303,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
E00829,Y,35,1822,0,30.21492128678987,0.14252468954727682,0.0,0.0,0.0,0.0,0.0,3,606.6666666666666,12,1.0,196.0,196.0,0.20046652030735454,0.0,0.0,77382984.0,2.88,19.692,4.988364134154689,89.0,46.86666666666667,27.862664983809427,-7.149327098145236,89.0,39.693333333333335,19.778153153153152,0.13513513513513514,32.94972067039106,32.78409090909091,0.018779342723004695,0.902542372881356,21.335071350164654,0.0,0.0,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
E00830,N,26,3068,1,17.856262833675565,0.32306639288158795,689.0,2.0,0.0,344.5,0.0,4,766.0,1415,1.0,958.0,1108.0,0.1190514993481095,0.0,0.0,70525096.6885965,1.599999999999999,20.84,10.286105407255304,53.55,69.44444444444444,17.880215400765664,-7.186279808558361,53.55,51.876666666666665,6.4001883239171375,2.152542372881356,111.0,58.0,0.13793103448275862,0.8982300884955752,12.075456323337677,437.0,2.0,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True
E00831,N,42,299,1,40.76386036960986,0.019490890127440437,0.0,0.0,0.0,0.0,0.0,1,298.0,299,0.0,0.0,0.0,0.0,0.0,0.0,44073636.90140845,0.0,0.0,0.8186173853524983,51.28,53.413333333333334,2.621627992933654,-1.3363387978130625,61.345,53.81,89.17123287671232,1.9794520547945205,0.0,88.2605633802817,0.019230769230769232,0.896551724137931,31.73913043478261,0.0,0.0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
E00832,Y,33,694,0,31.222450376454482,0.05757783170514177,0.0,0.0,0.0,0.0,0.0,2,346.5,104,0.0,0.0,0.0,0.0,0.0,0.0,49325968.0,-1.88,24.945,1.9000684462696784,67.3,84.91333333333334,16.167922975241233,-21.021134619022146,67.3,84.91333333333334,10.176470588235293,0.0,8.305084745762711,10.176470588235293,0.03614457831325301,0.9021739130434783,21.826368876080693,0.0,0.0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
E00833,N,39,2259,1,33.25941136208077,0.1585847417469594,1327.0,1.0,1.0,1327.0,1.0,3,752.3333333333334,87,1.0,1364.0,1473.0,0.16168658698539176,0.0,0.0,70918706.2267658,3.0199999999999996,19.206666666666667,9.817932922655714,20.76,54.483333333333334,37.34411834546371,-23.450328937724795,20.76,23.403333333333336,10.42438563327032,1.056710775047259,115.0,45.0,0.13592233009708737,0.911504424778761,16.6423196104471,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
E00834,N,37,1197,1,33.3305954825462,0.08857317276208447,0.0,0.0,0.0,0.0,0.0,3,398.0,195,0.0,0.0,0.0,0.0,0.0,0.0,52698833.36538461,-0.33500000000000085,16.0475,3.277207392197125,52.84,58.529999999999994,10.589320091488402,-7.545065056709424,52.84,53.51333333333333,5.136513157894737,0.0,96.0,60.0,0.22012578616352202,0.9352941176470588,24.241854636591476,0.0,0.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
E00835,N,37,742,1,28.041067761806982,0.0549050076770816,0.0,0.0,0.0,0.0,0.0,2,370.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0314852840520192,0.0,0.0,0.0,0.0,61.345,62.485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
